route,days,direction,stops,trips,route_id,route_title
104,f,cpmetro,"[{'name': 'Regents Drive Garage', 'stop_id': 'regdrgar_d'}]","[[{'stop_id': 'regdrgar_d', 'arrival_time': '05:40:00', 'arrival_time_secs': '20400000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '06:00:00', 'arrival_time_secs': '21600000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '06:20:00', 'arrival_time_secs': '22800000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '06:31:00', 'arrival_time_secs': '23460000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '06:42:00', 'arrival_time_secs': '24120000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '06:53:00', 'arrival_time_secs': '24780000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '07:04:00', 'arrival_time_secs': '25440000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '07:11:00', 'arrival_time_secs': '25860000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '07:18:00', 'arrival_time_secs': '26280000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '07:26:00', 'arrival_time_secs': '26760000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '07:33:00', 'arrival_time_secs': '27180000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '07:40:00', 'arrival_time_secs': '27600000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '07:48:00', 'arrival_time_secs': '28080000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '07:55:00', 'arrival_time_secs': '28500000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '08:02:00', 'arrival_time_secs': '28920000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '08:10:00', 'arrival_time_secs': '29400000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '08:17:00', 'arrival_time_secs': '29820000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '08:24:00', 'arrival_time_secs': '30240000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '08:32:00', 'arrival_time_secs': '30720000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '08:39:00', 'arrival_time_secs': '31140000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '08:46:00', 'arrival_time_secs': '31560000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '08:54:00', 'arrival_time_secs': '32040000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '09:01:00', 'arrival_time_secs': '32460000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '09:08:00', 'arrival_time_secs': '32880000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '09:16:00', 'arrival_time_secs': '33360000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '09:23:00', 'arrival_time_secs': '33780000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '09:30:00', 'arrival_time_secs': '34200000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '09:38:00', 'arrival_time_secs': '34680000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '09:45:00', 'arrival_time_secs': '35100000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '09:52:00', 'arrival_time_secs': '35520000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '10:00:00', 'arrival_time_secs': '36000000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '10:07:00', 'arrival_time_secs': '36420000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '10:14:00', 'arrival_time_secs': '36840000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '10:22:00', 'arrival_time_secs': '37320000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '10:29:00', 'arrival_time_secs': '37740000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '10:36:00', 'arrival_time_secs': '38160000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '10:44:00', 'arrival_time_secs': '38640000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '10:58:00', 'arrival_time_secs': '39480000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '11:09:00', 'arrival_time_secs': '40140000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '11:20:00', 'arrival_time_secs': '40800000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '11:31:00', 'arrival_time_secs': '41460000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '11:42:00', 'arrival_time_secs': '42120000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '11:53:00', 'arrival_time_secs': '42780000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '12:04:00', 'arrival_time_secs': '43440000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '12:15:00', 'arrival_time_secs': '44100000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '12:26:00', 'arrival_time_secs': '44760000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '12:37:00', 'arrival_time_secs': '45420000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '12:48:00', 'arrival_time_secs': '46080000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '12:59:00', 'arrival_time_secs': '46740000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '13:10:00', 'arrival_time_secs': '47400000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '13:21:00', 'arrival_time_secs': '48060000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '13:32:00', 'arrival_time_secs': '48720000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '13:43:00', 'arrival_time_secs': '49380000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '13:50:00', 'arrival_time_secs': '49800000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '13:57:00', 'arrival_time_secs': '50220000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '14:05:00', 'arrival_time_secs': '50700000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '14:12:00', 'arrival_time_secs': '51120000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '14:19:00', 'arrival_time_secs': '51540000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '14:27:00', 'arrival_time_secs': '52020000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '14:34:00', 'arrival_time_secs': '52440000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '14:41:00', 'arrival_time_secs': '52860000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '14:49:00', 'arrival_time_secs': '53340000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '14:56:00', 'arrival_time_secs': '53760000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '15:03:00', 'arrival_time_secs': '54180000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '15:11:00', 'arrival_time_secs': '54660000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '15:18:00', 'arrival_time_secs': '55080000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '15:25:00', 'arrival_time_secs': '55500000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '15:34:00', 'arrival_time_secs': '56040000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '15:42:00', 'arrival_time_secs': '56520000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '15:50:00', 'arrival_time_secs': '57000000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '15:58:00', 'arrival_time_secs': '57480000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '16:06:00', 'arrival_time_secs': '57960000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '16:14:00', 'arrival_time_secs': '58440000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '16:22:00', 'arrival_time_secs': '58920000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '16:30:00', 'arrival_time_secs': '59400000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '16:38:00', 'arrival_time_secs': '59880000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '16:46:00', 'arrival_time_secs': '60360000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '16:54:00', 'arrival_time_secs': '60840000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '17:02:00', 'arrival_time_secs': '61320000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '17:10:00', 'arrival_time_secs': '61800000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '17:18:00', 'arrival_time_secs': '62280000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '17:26:00', 'arrival_time_secs': '62760000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '17:34:00', 'arrival_time_secs': '63240000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '17:42:00', 'arrival_time_secs': '63720000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '17:50:00', 'arrival_time_secs': '64200000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '17:58:00', 'arrival_time_secs': '64680000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '18:06:00', 'arrival_time_secs': '65160000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '18:14:00', 'arrival_time_secs': '65640000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '18:22:00', 'arrival_time_secs': '66120000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '18:38:00', 'arrival_time_secs': '67080000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '18:48:00', 'arrival_time_secs': '67680000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '19:00:00', 'arrival_time_secs': '68400000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '19:12:00', 'arrival_time_secs': '69120000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '19:24:00', 'arrival_time_secs': '69840000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '19:36:00', 'arrival_time_secs': '70560000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '19:47:00', 'arrival_time_secs': '71220000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '19:58:00', 'arrival_time_secs': '71880000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '20:09:00', 'arrival_time_secs': '72540000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '20:20:00', 'arrival_time_secs': '73200000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '20:31:00', 'arrival_time_secs': '73860000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '20:42:00', 'arrival_time_secs': '74520000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '20:53:00', 'arrival_time_secs': '75180000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '21:04:00', 'arrival_time_secs': '75840000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '21:15:00', 'arrival_time_secs': '76500000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '21:26:00', 'arrival_time_secs': '77160000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '21:37:00', 'arrival_time_secs': '77820000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '21:48:00', 'arrival_time_secs': '78480000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '21:59:00', 'arrival_time_secs': '79140000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '22:10:00', 'arrival_time_secs': '79800000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '22:30:00', 'arrival_time_secs': '81000000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '22:50:00', 'arrival_time_secs': '82200000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '23:10:00', 'arrival_time_secs': '83400000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '23:30:00', 'arrival_time_secs': '84600000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '23:50:00', 'arrival_time_secs': '85800000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '00:10:00', 'arrival_time_secs': '87000000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '00:30:00', 'arrival_time_secs': '88200000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '00:50:00', 'arrival_time_secs': '89400000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '01:10:00', 'arrival_time_secs': '90600000'}], [{'stop_id': 'regdrgar_d', 'arrival_time': '01:30:00', 'arrival_time_secs': '91800000'}]]",104,104 College Park Metro
