route_id,title,lat_max,lat_min,long_max,long_min,stops,directions,paths,route_title
104,104 College Park Metro,38.9899498,38.9755375,-76.9266478,-76.9407719,"['regdrgar_d', 'campmath', 'paingree', 'painrhod', 'cpmetro_d', 'painrhod_in', 'painglen']","[{'stops': ['regdrgar_d', 'campmath', 'paingree', 'painrhod'], 'title': 'College Park Metro', 'direction_id': 'cpmetro'}, {'stops': ['cpmetro_d', 'painrhod_in', 'painglen'], 'title': 'Regents Drive Parking Garage', 'direction_id': 'regdrgar'}]","[[{'lat': 38.976066, 'long': -76.927801}, {'lat': 38.975963, 'long': -76.927841}, {'lat': 38.975839, 'long': -76.927892}, {'lat': 38.975701, 'long': -76.92794}, {'lat': 38.975537, 'long': -76.927999}], [{'lat': 38.975537, 'long': -76.927999}, {'lat': 38.975217, 'long': -76.928138}, {'lat': 38.974881, 'long': -76.928273}, {'lat': 38.974325, 'long': -76.928509}, {'lat': 38.9737889, 'long': -76.928616}, {'lat': 38.9733469, 'long': -76.92868}, {'lat': 38.972911, 'long': -76.92868}, {'lat': 38.972012, 'long': -76.928516}, {'lat': 38.971119, 'long': -76.928095}, {'lat': 38.970427, 'long': -76.927552}, {'lat': 38.969799, 'long': -76.926953}, {'lat': 38.969435, 'long': -76.926396}, {'lat': 38.96914, 'long': -76.92589}, {'lat': 38.968985, 'long': -76.925588}, {'lat': 38.96868, 'long': -76.92479}, {'lat': 38.968514, 'long': -76.924228}, {'lat': 38.968447, 'long': -76.924001}, {'lat': 38.9683769, 'long': -76.923845}, {'lat': 38.968293, 'long': -76.923768}, {'lat': 38.968241, 'long': -76.923694}, {'lat': 38.968223, 'long': -76.923602}, {'lat': 38.9682559, 'long': -76.923434}, {'lat': 38.968304, 'long': -76.923368}, {'lat': 38.968359, 'long': -76.923342}, {'lat': 38.968428, 'long': -76.923346}, {'lat': 38.968513, 'long': -76.923376}, {'lat': 38.968564, 'long': -76.923429}, {'lat': 38.968591, 'long': -76.923506}, {'lat': 38.968603, 'long': -76.923587}, {'lat': 38.968591, 'long': -76.92366}, {'lat': 38.968564, 'long': -76.923716}, {'lat': 38.968546, 'long': -76.923812}, {'lat': 38.968561, 'long': -76.923934}, {'lat': 38.96862, 'long': -76.92417}, {'lat': 38.9688, 'long': -76.924715}, {'lat': 38.9689, 'long': -76.925}, {'lat': 38.9691, 'long': -76.9255}, {'lat': 38.969246, 'long': -76.925793}, {'lat': 38.969458, 'long': -76.926162}, {'lat': 38.969712, 'long': -76.926549}, {'lat': 38.9698319, 'long': -76.926699}, {'lat': 38.970256, 'long': -76.927103}, {'lat': 38.9706199, 'long': -76.927474}, {'lat': 38.971191, 'long': -76.927881}, {'lat': 38.97163, 'long': -76.92814}, {'lat': 38.972205, 'long': -76.928343}, {'lat': 38.97261, 'long': -76.928436}, {'lat': 38.972913, 'long': -76.928462}, {'lat': 38.973746, 'long': -76.928437}, {'lat': 38.97423, 'long': -76.92833}, {'lat': 38.974931, 'long': -76.928059}, {'lat': 38.975352, 'long': -76.927888}, {'lat': 38.976003, 'long': -76.927621}, {'lat': 38.97656, 'long': -76.927374}, {'lat': 38.9771659, 'long': -76.927124}, {'lat': 38.9774699, 'long': -76.927}, {'lat': 38.97768, 'long': -76.92691}, {'lat': 38.9778, 'long': -76.92683}, {'lat': 38.97788, 'long': -76.92676}, {'lat': 38.978, 'long': -76.92659}, {'lat': 38.97805, 'long': -76.92648}, {'lat': 38.9781, 'long': -76.9264}, {'lat': 38.97817, 'long': -76.92635}, {'lat': 38.97825, 'long': -76.9263299}, {'lat': 38.97834, 'long': -76.92634}, {'lat': 38.97842, 'long': -76.92638}, {'lat': 38.9785899, 'long': -76.92649}, {'lat': 38.97874, 'long': -76.92658}, {'lat': 38.97894, 'long': -76.92665}, {'lat': 38.97914, 'long': -76.92673}, {'lat': 38.9797, 'long': -76.92693}, {'lat': 38.98065, 'long': -76.92726}, {'lat': 38.98088, 'long': -76.92734}, {'lat': 38.98114, 'long': -76.92743}, {'lat': 38.9816, 'long': -76.9276}, {'lat': 38.98199, 'long': -76.92776}, {'lat': 38.98216, 'long': -76.92785}, {'lat': 38.9823, 'long': -76.92794}, {'lat': 38.98242, 'long': -76.92805}, {'lat': 38.98263, 'long': -76.9282999}, {'lat': 38.98276, 'long': -76.92854}, {'lat': 38.98285, 'long': -76.92874}, {'lat': 38.98292, 'long': -76.9289299}, {'lat': 38.98309, 'long': -76.92943}, {'lat': 38.98324, 'long': -76.92989}, {'lat': 38.98351, 'long': -76.93077}, {'lat': 38.98354, 'long': -76.93086}, {'lat': 38.98365, 'long': -76.9312}, {'lat': 38.98381, 'long': -76.9316599}, {'lat': 38.98401, 'long': -76.93209}, {'lat': 38.98408, 'long': -76.93219}, {'lat': 38.98418, 'long': -76.93235}, {'lat': 38.9843199, 'long': -76.93248}, {'lat': 38.98442, 'long': -76.93258}, {'lat': 38.98445, 'long': -76.93261}, {'lat': 38.98462, 'long': -76.93271}, {'lat': 38.98476, 'long': -76.93279}, {'lat': 38.9848, 'long': -76.93281}, {'lat': 38.98502, 'long': -76.93287}, {'lat': 38.98518, 'long': -76.9329}, {'lat': 38.98571, 'long': -76.93296}, {'lat': 38.98646, 'long': -76.93304}, {'lat': 38.9867, 'long': -76.93307}, {'lat': 38.98705, 'long': -76.93316}, {'lat': 38.98724, 'long': -76.93323}, {'lat': 38.98759, 'long': -76.93341}, {'lat': 38.98774, 'long': -76.93352}, {'lat': 38.98789, 'long': -76.93366}, {'lat': 38.98801, 'long': -76.93378}, {'lat': 38.98816, 'long': -76.93399}, {'lat': 38.98832, 'long': -76.93426}, {'lat': 38.98848, 'long': -76.93461}, {'lat': 38.98858, 'long': -76.93486}, {'lat': 38.98868, 'long': -76.9351}, {'lat': 38.98874, 'long': -76.93532}, {'lat': 38.98876, 'long': -76.93554}, {'lat': 38.98877, 'long': -76.93578}, {'lat': 38.98876, 'long': -76.93601}, {'lat': 38.9887299, 'long': -76.9361799}, {'lat': 38.988678, 'long': -76.936444}, {'lat': 38.988665, 'long': -76.936522}, {'lat': 38.98868, 'long': -76.9366299}, {'lat': 38.988728, 'long': -76.936693}, {'lat': 38.988812, 'long': -76.936735}, {'lat': 38.98986, 'long': -76.93722}, {'lat': 38.98995, 'long': -76.93725}, {'lat': 38.990076, 'long': -76.937243}, {'lat': 38.990137, 'long': -76.937256}, {'lat': 38.990173, 'long': -76.937296}, {'lat': 38.99019, 'long': -76.93735}, {'lat': 38.990183, 'long': -76.9405869}, {'lat': 38.9901539, 'long': -76.940656}, {'lat': 38.99009, 'long': -76.94073}, {'lat': 38.990008, 'long': -76.940759}, {'lat': 38.989894, 'long': -76.940769}, {'lat': 38.989831, 'long': -76.94077}], [{'lat': 38.989521, 'long': -76.940772}, {'lat': 38.9879109, 'long': -76.940625}, {'lat': 38.98766, 'long': -76.94054}, {'lat': 38.98757, 'long': -76.94051}, {'lat': 38.98751, 'long': -76.9404799}, {'lat': 38.98745, 'long': -76.94043}, {'lat': 38.9874099, 'long': -76.94034}, {'lat': 38.9873959, 'long': -76.940226}, {'lat': 38.987403, 'long': -76.940059}, {'lat': 38.98742, 'long': -76.93996}, {'lat': 38.98745, 'long': -76.9399}, {'lat': 38.98751, 'long': -76.9398}, {'lat': 38.98758, 'long': -76.93969}, {'lat': 38.98764, 'long': -76.93953}, {'lat': 38.98776, 'long': -76.93908}, {'lat': 38.9877899, 'long': -76.93897}, {'lat': 38.98778, 'long': -76.93888}, {'lat': 38.9878, 'long': -76.93879}, {'lat': 38.98786, 'long': -76.93861}, {'lat': 38.98787, 'long': -76.93856}, {'lat': 38.9879, 'long': -76.93853}, {'lat': 38.98793, 'long': -76.9385}, {'lat': 38.98797, 'long': -76.93843}, {'lat': 38.98816, 'long': -76.93788}, {'lat': 38.98832, 'long': -76.93732}, {'lat': 38.988385, 'long': -76.937051}, {'lat': 38.988428, 'long': -76.936871}, {'lat': 38.988487, 'long': -76.9366189}, {'lat': 38.988524, 'long': -76.936366}, {'lat': 38.988537, 'long': -76.936194}, {'lat': 38.988554, 'long': -76.935854}, {'lat': 38.988567, 'long': -76.935576}, {'lat': 38.988559, 'long': -76.935444}, {'lat': 38.988552, 'long': -76.935333}, {'lat': 38.988543, 'long': -76.935238}, {'lat': 38.988513, 'long': -76.935108}, {'lat': 38.988476, 'long': -76.93501}, {'lat': 38.98843, 'long': -76.93492}, {'lat': 38.98823, 'long': -76.9344799}, {'lat': 38.98813, 'long': -76.93427}, {'lat': 38.98799, 'long': -76.93404}, {'lat': 38.98785, 'long': -76.93386}, {'lat': 38.9876999, 'long': -76.9337}, {'lat': 38.98755, 'long': -76.93358}, {'lat': 38.98737, 'long': -76.9334499}, {'lat': 38.98718, 'long': -76.93335}, {'lat': 38.98699, 'long': -76.9332699}, {'lat': 38.98678, 'long': -76.93321}, {'lat': 38.98661, 'long': -76.9331799}, {'lat': 38.98636, 'long': -76.93315}, {'lat': 38.98522, 'long': -76.93303}, {'lat': 38.985, 'long': -76.93299}, {'lat': 38.98476, 'long': -76.93291}, {'lat': 38.9846, 'long': -76.93282}, {'lat': 38.9844099, 'long': -76.9326899}, {'lat': 38.98428, 'long': -76.93258}, {'lat': 38.98413, 'long': -76.9324199}, {'lat': 38.98401, 'long': -76.93226}, {'lat': 38.98388, 'long': -76.93204}, {'lat': 38.98378, 'long': -76.93182}, {'lat': 38.98368, 'long': -76.93155}, {'lat': 38.983605, 'long': -76.931326}], [{'lat': 38.989831, 'long': -76.94077}, {'lat': 38.989521, 'long': -76.940772}], [{'lat': 38.983605, 'long': -76.931326}, {'lat': 38.98346, 'long': -76.93088}, {'lat': 38.9834, 'long': -76.93069}, {'lat': 38.98326, 'long': -76.93025}, {'lat': 38.9829999, 'long': -76.9295}, {'lat': 38.98281, 'long': -76.92894}, {'lat': 38.98271, 'long': -76.9287}, {'lat': 38.98264, 'long': -76.92856}, {'lat': 38.98255, 'long': -76.9284}, {'lat': 38.9824399, 'long': -76.92826}, {'lat': 38.9823, 'long': -76.92813}, {'lat': 38.9822, 'long': -76.92804}, {'lat': 38.98202, 'long': -76.92791}, {'lat': 38.98181, 'long': -76.9278099}, {'lat': 38.98159, 'long': -76.9277199}, {'lat': 38.98133, 'long': -76.9276299}, {'lat': 38.98107, 'long': -76.9275399}, {'lat': 38.981, 'long': -76.92751}, {'lat': 38.98074, 'long': -76.92742}, {'lat': 38.98037, 'long': -76.92729}, {'lat': 38.97978, 'long': -76.9271}, {'lat': 38.9795299, 'long': -76.92701}, {'lat': 38.97939, 'long': -76.9269599}, {'lat': 38.97892, 'long': -76.92679}, {'lat': 38.97849, 'long': -76.92664}, {'lat': 38.9784099, 'long': -76.92661}, {'lat': 38.97831, 'long': -76.92656}, {'lat': 38.97824, 'long': -76.92656}, {'lat': 38.97817, 'long': -76.92657}, {'lat': 38.9781199, 'long': -76.92661}, {'lat': 38.97799, 'long': -76.9267799}, {'lat': 38.97788, 'long': -76.9269}, {'lat': 38.97778, 'long': -76.92699}, {'lat': 38.97768, 'long': -76.92706}, {'lat': 38.97757, 'long': -76.92711}, {'lat': 38.977407, 'long': -76.927193}, {'lat': 38.977243, 'long': -76.9272639}, {'lat': 38.977057, 'long': -76.927364}, {'lat': 38.976715, 'long': -76.927507}, {'lat': 38.976351, 'long': -76.927686}, {'lat': 38.976066, 'long': -76.927801}]]",104 College Park Metro
